ダウンロードした時刻：2018/06/07 20:55:29

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
2007/12/11,9.7,8,1,72,8,1
2007/12/12,10.5,8,1,69,8,1
2007/12/13,9.0,8,1,85,8,1
2007/12/14,10.0,8,1,54,8,1
2007/12/15,8.4,8,1,55,8,1
2007/12/16,7.0,8,1,48,8,1
2007/12/17,7.2,8,1,52,8,1
2007/12/18,7.2,8,1,63,8,1
2007/12/19,6.9,8,1,54,8,1
2007/12/20,8.1,8,1,57,8,1
2007/12/21,9.1,8,1,49,8,1
2007/12/22,6.7,8,1,66,8,1
2007/12/23,7.9,8,1,84,8,1
2007/12/24,10.0,8,1,56,8,1
2007/12/25,7.5,8,1,52,8,1
2007/12/26,6.1,8,1,58,8,1
2007/12/27,7.1,8,1,61,8,1
2007/12/28,8.4,8,1,71,8,1
2007/12/29,10.4,8,1,90,8,1
2007/12/30,9.7,8,1,64,8,1
2007/12/31,7.6,8,1,46,8,1
2008/12/1,9.6,8,1,57,8,1
2008/12/2,8.9,8,1,87,8,1
2008/12/3,11.8,8,1,68,8,1
2008/12/4,12.1,8,1,72,8,1
2008/12/5,15.6,8,1,67,8,1
2008/12/6,10.2,8,1,50,8,1
2008/12/7,7.0,8,1,40,8,1
2008/12/8,8.4,8,1,57,8,1
2008/12/9,9.8,8,1,74,8,1
2008/12/10,13.7,8,1,79,8,1
2008/12/11,14.5,8,1,61,8,1
2008/12/12,13.1,8,1,69,8,1
2008/12/13,10.8,8,1,73,8,1
2008/12/14,7.0,8,1,82,8,1
2008/12/15,6.8,8,1,60,8,1
2008/12/16,8.4,8,1,66,8,1
2008/12/17,8.6,8,1,88,8,1
2008/12/18,11.5,8,1,72,8,1
2008/12/19,9.6,8,1,53,8,1
2008/12/20,10.6,8,1,65,8,1
2008/12/21,14.2,8,1,72,8,1
2008/12/22,13.3,8,1,74,8,1
2008/12/23,6.6,8,1,64,8,1
2008/12/24,6.1,8,1,68,8,1
2008/12/25,10.1,8,1,63,8,1
2008/12/26,5.3,8,1,31,8,1
2008/12/27,6.1,8,1,28,8,1
2008/12/28,7.2,8,1,41,8,1
2008/12/29,9.7,8,1,45,8,1
2008/12/30,8.6,8,1,64,8,1
2008/12/31,6.7,8,1,33,8,1
2009/12/1,11.4,8,1,65,8,1
2009/12/2,11.9,8,1,67,8,1
2009/12/3,10.0,8,1,87,8,1
2009/12/4,10.9,8,1,70,8,1
2009/12/5,10.6,8,1,79,8,1
2009/12/6,11.9,8,1,73,8,1
2009/12/7,10.2,8,1,39,8,1
2009/12/8,9.5,8,1,48,8,1
2009/12/9,10.1,8,1,65,8,1
2009/12/10,10.6,8,1,63,8,1
2009/12/11,8.3,8,1,86,8,1
2009/12/12,13.1,8,1,77,8,1
2009/12/13,10.8,8,1,48,8,1
2009/12/14,8.3,8,1,68,8,1
2009/12/15,7.0,8,1,51,8,1
2009/12/16,6.1,8,1,70,8,1
2009/12/17,6.9,8,1,64,8,1
2009/12/18,7.3,8,1,38,8,1
2009/12/19,6.1,8,1,38,8,1
2009/12/20,7.0,8,1,44,8,1
2009/12/21,6.4,8,1,32,8,1
2009/12/22,5.5,8,1,48,8,1
2009/12/23,8.2,8,1,57,8,1
2009/12/24,9.3,8,1,52,8,1
2009/12/25,8.5,8,1,53,8,1
2009/12/26,9.0,8,1,64,8,1
2009/12/27,8.9,8,1,51,8,1
2009/12/28,9.0,8,1,64,8,1
2009/12/29,7.3,8,1,49,8,1
2009/12/30,9.2,8,1,61,8,1
2009/12/31,7.7,8,1,47,8,1
2010/12/1,13.3,8,1,54,8,1
2010/12/2,14.3,8,1,63,8,1
2010/12/3,18.6,8,1,67,8,1
2010/12/4,12.9,8,1,41,8,1
2010/12/5,12.1,8,1,55,8,1
2010/12/6,12.4,8,1,67,8,1
2010/12/7,11.9,8,1,68,8,1
2010/12/8,9.0,8,1,56,8,1
2010/12/9,9.1,8,1,53,8,1
2010/12/10,9.8,8,1,52,8,1
2010/12/11,14.1,8,1,63,8,1
2010/12/12,11.9,8,1,56,8,1
2010/12/13,8.3,8,1,80,8,1
2010/12/14,10.5,8,1,87,8,1
2010/12/15,11.0,8,1,61,8,1
2010/12/16,5.7,8,1,68,8,1
2010/12/17,6.6,8,1,59,8,1
2010/12/18,8.1,8,1,50,8,1
2010/12/19,7.2,8,1,54,8,1
2010/12/20,10.7,8,1,60,8,1
2010/12/21,11.3,8,1,64,8,1
2010/12/22,14.1,8,1,71,8,1
2010/12/23,12.7,8,1,39,8,1
2010/12/24,9.5,8,1,43,8,1
2010/12/25,6.7,8,1,45,8,1
2010/12/26,8.5,8,1,46,8,1
2010/12/27,8.5,8,1,34,8,1
2010/12/28,8.2,8,1,52,8,1
2010/12/29,8.7,8,1,40,8,1
2010/12/30,4.6,8,1,60,8,1
2010/12/31,6.2,8,1,46,8,1
2011/12/1,7.8,8,1,82,8,1
2011/12/2,6.1,8,1,75,8,1
2011/12/3,11.8,8,1,90,8,1
2011/12/4,13.9,8,1,42,8,1
2011/12/5,11.3,8,1,45,8,1
2011/12/6,7.4,8,1,66,8,1
2011/12/7,9.5,8,1,74,8,1
2011/12/8,8.0,8,1,83,8,1
2011/12/9,4.9,8,1,78,8,1
2011/12/10,7.3,8,1,49,8,1
2011/12/11,8.6,8,1,52,8,1
2011/12/12,9.7,8,1,62,8,1
2011/12/13,9.1,8,1,56,8,1
2011/12/14,7.5,8,1,72,8,1
2011/12/15,9.8,8,1,76,8,1
2011/12/16,8.2,8,1,66,8,1
2011/12/17,5.7,8,1,42,8,1
2011/12/18,6.2,8,1,51,8,1
2011/12/19,6.4,8,1,58,8,1
2011/12/20,6.4,8,1,46,8,1
2011/12/21,5.8,8,1,59,8,1
2011/12/22,5.0,8,1,71,8,1
2011/12/23,5.5,8,1,39,8,1
2011/12/24,5.5,8,1,43,8,1
2011/12/25,5.1,8,1,44,8,1
2011/12/26,4.6,8,1,38,8,1
2011/12/27,5.1,8,1,34,8,1
2011/12/28,4.8,8,1,44,8,1
2011/12/29,6.0,8,1,57,8,1
2011/12/30,5.8,8,1,37,8,1
2011/12/31,5.1,8,1,44,8,1
2012/12/1,6.4,8,1,75,8,1
2012/12/2,5.1,8,1,63,8,1
2012/12/3,6.4,8,1,84,8,1
2012/12/4,9.3,8,1,77,8,1
2012/12/5,10.1,8,1,46,8,1
2012/12/6,11.9,8,1,49,8,1
2012/12/7,7.9,8,1,44,8,1
2012/12/8,10.6,8,1,47,8,1
2012/12/9,7.2,8,1,38,8,1
2012/12/10,5.8,8,1,36,8,1
2012/12/11,6.9,8,1,33,8,1
2012/12/12,6.7,8,1,37,8,1
2012/12/13,6.6,8,1,40,8,1
2012/12/14,6.9,8,1,55,8,1
2012/12/15,8.4,8,1,81,8,1
2012/12/16,12.1,8,1,53,8,1
2012/12/17,7.9,8,1,67,8,1
2012/12/18,10.0,8,1,72,8,1
2012/12/19,5.8,8,1,34,8,1
2012/12/20,6.1,8,1,35,8,1
2012/12/21,5.9,8,1,51,8,1
2012/12/22,5.8,8,1,77,8,1
2012/12/23,6.9,8,1,52,8,1
2012/12/24,4.6,8,1,41,8,1
2012/12/25,4.9,8,1,52,8,1
2012/12/26,4.2,8,1,35,8,1
2012/12/27,2.9,8,1,44,8,1
2012/12/28,3.8,8,1,64,8,1
2012/12/29,6.9,8,1,79,8,1
2012/12/30,7.3,8,1,91,8,1
2012/12/31,9.3,8,1,46,8,1
2013/12/1,9.9,8,1,57,8,1
2013/12/2,10.4,8,1,56,8,1
2013/12/3,11.0,8,1,58,8,1
2013/12/4,11.2,8,1,70,8,1
2013/12/5,11.3,8,1,63,8,1
2013/12/6,12.3,8,1,59,8,1
2013/12/7,10.2,8,1,56,8,1
2013/12/8,8.0,8,1,47,8,1
2013/12/9,8.1,8,1,49,8,1
2013/12/10,10.8,8,1,64,8,1
2013/12/11,10.5,8,1,44,8,1
2013/12/12,10.4,8,1,39,8,1
2013/12/13,9.6,8,1,50,8,1
2013/12/14,8.0,8,1,39,8,1
2013/12/15,7.6,8,1,38,8,1
2013/12/16,8.1,8,1,31,8,1
2013/12/17,8.3,8,1,44,8,1
2013/12/18,6.2,8,1,68,8,1
2013/12/19,6.2,8,1,89,8,1
2013/12/20,6.5,8,1,78,8,1
2013/12/21,6.7,8,1,61,8,1
2013/12/22,7.5,8,1,40,8,1
2013/12/23,5.7,8,1,50,8,1
2013/12/24,7.3,8,1,40,8,1
2013/12/25,5.8,8,1,42,8,1
2013/12/26,6.7,8,1,62,8,1
2013/12/27,6.0,8,1,72,8,1
2013/12/28,5.4,8,1,30,8,1
2013/12/29,5.4,8,1,35,8,1
2013/12/30,5.9,8,1,51,8,1
2013/12/31,7.5,8,1,58,8,1
2014/12/1,15.3,8,1,87,8,1
2014/12/2,12.0,8,1,48,8,1
2014/12/3,10.4,8,1,42,8,1
2014/12/4,11.6,8,1,69,8,1
2014/12/5,9.4,8,1,53,8,1
2014/12/6,6.1,8,1,45,8,1
2014/12/7,6.9,8,1,40,8,1
2014/12/8,7.8,8,1,53,8,1
2014/12/9,7.9,8,1,46,8,1
2014/12/10,7.8,8,1,45,8,1
2014/12/11,11.8,8,1,77,8,1
2014/12/12,9.6,8,1,54,8,1
2014/12/13,7.7,8,1,56,8,1
2014/12/14,5.2,8,1,47,8,1
2014/12/15,5.9,8,1,44,8,1
2014/12/16,4.5,8,1,73,8,1
2014/12/17,6.8,8,1,47,8,1
2014/12/18,5.0,8,1,34,8,1
2014/12/19,5.8,8,1,42,8,1
2014/12/20,7.0,8,1,70,8,1
2014/12/21,10.3,8,1,55,8,1
2014/12/22,8.6,8,1,41,8,1
2014/12/23,7.6,8,1,37,8,1
2014/12/24,7.3,8,1,50,8,1
2014/12/25,7.5,8,1,41,8,1
2014/12/26,5.8,8,1,35,8,1
2014/12/27,5.1,8,1,35,8,1
2014/12/28,4.9,8,1,48,8,1
2014/12/29,5.1,8,1,81,8,1
2014/12/30,7.6,8,1,68,8,1
2014/12/31,8.7,8,1,59,8,1
2015/12/1,11.6,8,1,58,8,1
2015/12/2,9.5,8,1,71,8,1
2015/12/3,11.6,8,1,85,8,1
2015/12/4,12.3,8,1,43,8,1
2015/12/5,12.3,8,1,55,8,1
2015/12/6,11.6,8,1,42,8,1
2015/12/7,9.6,8,1,52,8,1
2015/12/8,8.3,8,1,61,8,1
2015/12/9,8.7,8,1,59,8,1
2015/12/10,10.2,8,1,65,8,1
2015/12/11,17.3,8,1,70,8,1
2015/12/12,12.8,8,1,54,8,1
2015/12/13,10.5,8,1,77,8,1
2015/12/14,11.7,8,1,76,8,1
2015/12/15,12.3,8,1,71,8,1
2015/12/16,13.8,8,1,73,8,1
2015/12/17,11.0,8,1,48,8,1
2015/12/18,7.9,8,1,42,8,1
2015/12/19,8.0,8,1,38,8,1
2015/12/20,7.7,8,1,48,8,1
2015/12/21,9.3,8,1,53,8,1
2015/12/22,11.1,8,1,41,8,1
2015/12/23,6.9,8,1,65,8,1
2015/12/24,9.8,8,1,85,8,1
2015/12/25,11.6,8,1,57,8,1
2015/12/26,9.8,8,1,47,8,1
2015/12/27,8.8,8,1,38,8,1
2015/12/28,6.3,8,1,35,8,1
2015/12/29,6.6,8,1,37,8,1
2015/12/30,7.0,8,1,40,8,1
2015/12/31,6.5,8,1,64,8,1
2016/12/1,11.1,8,1,83,8,1
2016/12/2,12.9,8,1,41,8,1
2016/12/3,12.8,8,1,45,8,1
2016/12/4,13.6,8,1,61,8,1
2016/12/5,13.7,8,1,71,8,1
2016/12/6,12.2,8,1,51,8,1
2016/12/7,8.1,8,1,48,8,1
2016/12/8,9.2,8,1,47,8,1
2016/12/9,12.2,8,1,53,8,1
2016/12/10,9.5,8,1,33,8,1
2016/12/11,7.2,8,1,34,8,1
2016/12/12,8.2,8,1,36,8,1
2016/12/13,10.5,8,1,64,8,1
2016/12/14,8.3,8,1,77,8,1
2016/12/15,6.9,8,1,33,8,1
2016/12/16,5.1,8,1,38,8,1
2016/12/17,7.9,8,1,43,8,1
2016/12/18,8.8,8,1,53,8,1
2016/12/19,10.7,8,1,57,8,1
2016/12/20,10.4,8,1,57,8,1
2016/12/21,11.4,8,1,71,8,1
2016/12/22,16.4,8,1,76,8,1
2016/12/23,15.8,8,1,53,8,1
2016/12/24,9.3,8,1,37,8,1
2016/12/25,7.7,8,1,45,8,1
2016/12/26,8.3,8,1,56,8,1
2016/12/27,13.0,8,1,81,8,1
2016/12/28,6.8,8,1,40,8,1
2016/12/29,5.5,8,1,51,8,1
2016/12/30,6.3,8,1,35,8,1
2016/12/31,6.8,8,1,44,8,1
2017/12/1,8.9,8,1,81,8,1
2017/12/2,8.2,8,1,58,8,1
2017/12/3,9.1,8,1,55,8,1
2017/12/4,10.0,8,1,64,8,1
2017/12/5,11.2,8,1,53,8,1
2017/12/6,8.0,8,1,47,8,1
2017/12/7,7.9,8,1,55,8,1
2017/12/8,6.1,8,1,69,8,1
2017/12/9,6.6,8,1,51,8,1
2017/12/10,9.1,8,1,55,8,1
2017/12/11,13.6,8,1,52,8,1
2017/12/12,8.1,8,1,33,8,1
2017/12/13,6.6,8,1,34,8,1
2017/12/14,6.5,8,1,32,8,1
2017/12/15,6.8,8,1,42,8,1
2017/12/16,9.9,8,1,48,8,1
2017/12/17,7.3,8,1,31,8,1
2017/12/18,5.4,8,1,43,8,1
2017/12/19,7.2,8,1,49,8,1
2017/12/20,6.6,8,1,44,8,1
2017/12/21,6.4,8,1,56,8,1
2017/12/22,6.7,8,1,56,8,1
2017/12/23,8.2,8,1,53,8,1
2017/12/24,8.2,8,1,62,8,1
2017/12/25,10.9,8,1,52,8,1
2017/12/26,8.4,8,1,39,8,1
2017/12/27,5.2,8,1,35,8,1
2017/12/28,5.2,8,1,33,8,1
2017/12/29,6.9,8,1,33,8,1
2017/12/30,7.0,8,1,35,8,1
2017/12/31,4.3,8,1,65,8,1
