ダウンロードした時刻：2018/06/07 20:51:19

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
2008/2/2,4.5,8,1,47,8,1
2008/2/3,1.4,8,1,90,8,1
2008/2/4,4.6,8,1,66,8,1
2008/2/5,5.2,8,1,62,8,1
2008/2/6,2.2,8,1,77,8,1
2008/2/7,4.8,8,1,51,8,1
2008/2/8,4.9,8,1,36,8,1
2008/2/9,2.5,8,1,65,8,1
2008/2/10,5.9,8,1,61,8,1
2008/2/11,6.4,8,1,63,8,1
2008/2/12,5.7,8,1,79,8,1
2008/2/13,3.2,8,1,31,8,1
2008/2/14,5.5,8,1,28,8,1
2008/2/15,5.7,8,1,40,8,1
2008/2/16,4.9,8,1,32,8,1
2008/2/17,3.5,8,1,37,8,1
2008/2/18,4.7,8,1,38,8,1
2008/2/19,5.0,8,1,53,8,1
2008/2/20,6.4,8,1,57,8,1
2008/2/21,8.3,8,1,39,8,1
