ダウンロードした時刻：2018/06/07 20:54:28

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
2008/9/7,26.7,8,1,78,8,1
2008/9/8,26.6,8,1,71,8,1
2008/9/9,25.1,8,1,52,8,1
2008/9/10,23.7,8,1,67,8,1
2008/9/11,22.5,8,1,80,8,1
2008/9/12,25.3,8,1,75,8,1
2008/9/13,25.7,8,1,78,8,1
2008/9/14,24.6,8,1,80,8,1
2008/9/15,24.2,8,1,81,8,1
2008/9/16,22.6,8,1,88,8,1
2008/9/17,24.1,8,1,78,8,1
2008/9/18,23.4,8,1,85,8,1
2008/9/19,23.6,8,1,85,8,1
2008/9/20,23.5,8,1,83,8,1
2008/9/21,22.7,8,1,90,8,1
2008/9/22,20.7,8,1,91,8,1
2008/9/23,23.3,8,1,82,8,1
2008/9/24,23.9,8,1,61,8,1
2008/9/25,24.6,8,1,76,8,1
2008/9/26,25.8,8,1,76,8,1
2008/9/27,20.1,8,1,49,8,1
2008/9/28,18.1,8,1,61,8,1
2008/9/29,16.8,8,1,85,8,1
2008/9/30,17.2,8,1,94,8,1
2009/9/1,25.0,8,1,77,8,1
2009/9/2,22.1,8,1,77,8,1
2009/9/3,22.1,8,1,73,8,1
2009/9/4,22.6,8,1,73,8,1
2009/9/5,24.1,8,1,73,8,1
2009/9/6,23.8,8,1,72,8,1
2009/9/7,23.8,8,1,76,8,1
2009/9/8,24.0,8,1,77,8,1
2009/9/9,22.2,8,1,73,8,1
2009/9/10,23.4,8,1,58,8,1
2009/9/11,23.6,8,1,51,8,1
2009/9/12,21.3,8,1,81,8,1
2009/9/13,22.8,8,1,75,8,1
2009/9/14,22.2,8,1,63,8,1
2009/9/15,21.2,8,1,80,8,1
2009/9/16,22.6,8,1,69,8,1
2009/9/17,21.5,8,1,63,8,1
2009/9/18,20.1,8,1,73,8,1
2009/9/19,20.9,8,1,69,8,1
2009/9/20,21.5,8,1,53,8,1
2009/9/21,21.0,8,1,66,8,1
2009/9/22,23.0,8,1,64,8,1
2009/9/23,23.4,8,1,62,8,1
2009/9/24,22.5,8,1,72,8,1
2009/9/25,22.6,8,1,70,8,1
2009/9/26,22.7,8,1,68,8,1
2009/9/27,21.4,8,1,76,8,1
2009/9/28,22.7,8,1,69,8,1
2009/9/29,22.4,8,1,82,8,1
2009/9/30,19.5,8,1,85,8,1
2010/9/1,29.6,8,1,69,8,1
2010/9/2,29.0,5,1,72,4,1
2010/9/3,29.6,8,1,70,8,1
2010/9/4,30.5,8,1,61,8,1
2010/9/5,29.4,8,1,70,8,1
2010/9/6,29.8,8,1,70,8,1
2010/9/7,29.9,8,1,66,8,1
2010/9/8,25.8,8,1,84,8,1
2010/9/9,24.3,8,1,70,8,1
2010/9/10,25.4,8,1,65,8,1
2010/9/11,27.8,8,1,72,8,1
2010/9/12,27.3,8,1,77,8,1
2010/9/13,28.0,8,1,76,8,1
2010/9/14,25.5,8,1,73,8,1
2010/9/15,23.6,8,1,69,8,1
2010/9/16,21.5,8,1,88,8,1
2010/9/17,24.1,8,1,75,8,1
2010/9/18,25.1,8,1,68,8,1
2010/9/19,25.4,8,1,73,8,1
2010/9/20,25.8,8,1,74,8,1
2010/9/21,27.1,8,1,74,8,1
2010/9/22,27.8,8,1,73,8,1
2010/9/23,20.1,8,1,87,8,1
2010/9/24,17.9,8,1,75,8,1
2010/9/25,17.5,8,1,70,8,1
2010/9/26,19.0,8,1,61,8,1
2010/9/27,16.8,8,1,91,8,1
2010/9/28,19.5,8,1,90,8,1
2010/9/29,21.9,8,1,61,8,1
2010/9/30,19.2,8,1,86,8,1
2011/9/1,28.2,8,1,84,8,1
2011/9/2,28.3,8,1,83,8,1
2011/9/3,28.4,8,1,77,8,1
2011/9/4,27.6,8,1,76,8,1
2011/9/5,26.2,8,1,82,8,1
2011/9/6,25.1,8,1,75,8,1
2011/9/7,24.4,8,1,69,8,1
2011/9/8,25.9,8,1,68,8,1
2011/9/9,27.7,8,1,75,8,1
2011/9/10,28.2,8,1,76,8,1
2011/9/11,27.1,8,1,81,8,1
2011/9/12,27.7,8,1,76,8,1
2011/9/13,27.8,8,1,76,8,1
2011/9/14,28.1,8,1,73,8,1
2011/9/15,27.9,8,1,74,8,1
2011/9/16,27.9,8,1,76,8,1
2011/9/17,28.2,8,1,76,8,1
2011/9/18,28.0,8,1,76,8,1
2011/9/19,25.6,8,1,80,8,1
2011/9/20,20.7,8,1,92,8,1
2011/9/21,24.1,8,1,87,8,1
2011/9/22,23.8,8,1,74,8,1
2011/9/23,20.4,8,1,68,8,1
2011/9/24,20.1,8,1,60,8,1
2011/9/25,19.9,8,1,66,8,1
2011/9/26,18.1,8,1,80,8,1
2011/9/27,19.3,8,1,76,8,1
2011/9/28,19.6,8,1,70,8,1
2011/9/29,20.8,8,1,72,8,1
2011/9/30,23.8,8,1,75,8,1
2012/9/1,27.4,8,1,75,8,1
2012/9/2,25.2,8,1,85,8,1
2012/9/3,26.3,8,1,77,8,1
2012/9/4,26.8,8,1,81,8,1
2012/9/5,28.0,8,1,74,8,1
2012/9/6,26.9,8,1,78,8,1
2012/9/7,26.3,5,1,76,5,1
2012/9/8,26.6,8,1,83,8,1
2012/9/9,27.4,8,1,75,8,1
2012/9/10,27.8,8,1,73,8,1
2012/9/11,28.0,8,1,73,8,1
2012/9/12,26.7,8,1,69,8,1
2012/9/13,27.8,8,1,68,8,1
2012/9/14,28.0,8,1,73,8,1
2012/9/15,27.0,8,1,79,8,1
2012/9/16,27.2,8,1,82,8,1
2012/9/17,27.7,8,1,77,8,1
2012/9/18,27.3,8,1,80,8,1
2012/9/19,26.4,8,1,86,8,1
2012/9/20,27.2,8,1,72,8,1
2012/9/21,24.7,8,1,78,8,1
2012/9/22,23.2,8,1,79,8,1
2012/9/23,20.2,8,1,91,8,1
2012/9/24,22.9,8,1,71,8,1
2012/9/25,20.0,8,1,84,8,1
2012/9/26,21.0,8,1,71,8,1
2012/9/27,20.5,8,1,68,8,1
2012/9/28,20.4,8,1,84,8,1
2012/9/29,23.7,8,1,80,8,1
2012/9/30,25.3,8,1,78,8,1
2013/9/1,29.7,8,1,72,8,1
2013/9/2,28.6,8,1,72,8,1
2013/9/3,28.3,8,1,74,8,1
2013/9/4,27.7,8,1,81,8,1
2013/9/5,27.3,8,1,85,8,1
2013/9/6,25.5,8,1,78,8,1
2013/9/7,25.3,8,1,80,8,1
2013/9/8,24.7,8,1,89,8,1
2013/9/9,23.7,8,1,74,8,1
2013/9/10,24.0,8,1,75,8,1
2013/9/11,24.3,8,1,82,8,1
2013/9/12,26.5,8,1,73,8,1
2013/9/13,26.9,8,1,76,8,1
2013/9/14,27.7,8,1,76,8,1
2013/9/15,27.4,8,1,85,8,1
2013/9/16,26.6,8,1,68,8,1
2013/9/17,22.3,8,1,53,8,1
2013/9/18,23.0,8,1,53,8,1
2013/9/19,22.7,8,1,62,8,1
2013/9/20,24.1,8,1,67,8,1
2013/9/21,25.4,8,1,67,8,1
2013/9/22,24.7,8,1,71,8,1
2013/9/23,22.0,8,1,65,8,1
2013/9/24,22.5,8,1,78,8,1
2013/9/25,23.7,8,1,93,8,1
2013/9/26,20.9,8,1,73,8,1
2013/9/27,18.7,8,1,47,8,1
2013/9/28,19.5,8,1,61,8,1
2013/9/29,21.3,8,1,63,8,1
2013/9/30,20.9,8,1,72,8,1
2014/9/1,21.6,8,1,88,8,1
2014/9/2,23.6,8,1,74,8,1
2014/9/3,23.0,8,1,74,8,1
2014/9/4,24.6,8,1,70,8,1
2014/9/5,27.2,8,1,75,8,1
2014/9/6,26.9,8,1,77,8,1
2014/9/7,21.3,8,1,87,8,1
2014/9/8,21.4,8,1,84,8,1
2014/9/9,22.8,8,1,74,8,1
2014/9/10,23.5,8,1,77,8,1
2014/9/11,21.6,8,1,86,8,1
2014/9/12,22.6,8,1,65,8,1
2014/9/13,22.4,8,1,65,8,1
2014/9/14,22.8,8,1,64,8,1
2014/9/15,23.2,8,1,70,8,1
2014/9/16,24.5,8,1,68,8,1
2014/9/17,22.9,8,1,63,8,1
2014/9/18,21.9,8,1,48,8,1
2014/9/19,21.7,8,1,44,8,1
2014/9/20,19.9,8,1,71,8,1
2014/9/21,20.7,8,1,59,8,1
2014/9/22,21.6,8,1,64,8,1
2014/9/23,21.6,8,1,61,8,1
2014/9/24,22.9,8,1,65,8,1
2014/9/25,24.0,8,1,79,8,1
2014/9/26,22.2,8,1,65,8,1
2014/9/27,19.8,8,1,65,8,1
2014/9/28,21.0,8,1,65,8,1
2014/9/29,22.4,8,1,57,8,1
2014/9/30,23.2,8,1,66,8,1
2015/9/1,24.5,8,1,87,8,1
2015/9/2,27.3,8,1,80,8,1
2015/9/3,26.3,8,1,77,8,1
2015/9/4,25.8,8,1,80,8,1
2015/9/5,25.4,8,1,68,8,1
2015/9/6,24.7,8,1,82,8,1
2015/9/7,23.6,8,1,88,8,1
2015/9/8,21.1,8,1,93,8,1
2015/9/9,24.7,8,1,89,8,1
2015/9/10,22.7,8,1,91,8,1
2015/9/11,24.2,8,1,77,8,1
2015/9/12,24.6,8,1,77,8,1
2015/9/13,24.4,8,1,78,8,1
2015/9/14,23.1,8,1,72,8,1
2015/9/15,22.1,8,1,68,8,1
2015/9/16,21.4,8,1,70,8,1
2015/9/17,18.7,8,1,93,8,1
2015/9/18,21.5,8,1,92,8,1
2015/9/19,24.2,8,1,80,8,1
2015/9/20,23.3,8,1,63,8,1
2015/9/21,22.7,8,1,69,8,1
2015/9/22,22.9,8,1,62,8,1
2015/9/23,22.6,8,1,60,8,1
2015/9/24,21.1,8,1,78,8,1
2015/9/25,19.0,8,1,93,8,1
2015/9/26,20.7,8,1,89,8,1
2015/9/27,21.5,8,1,88,8,1
2015/9/28,23.3,8,1,76,8,1
2015/9/29,22.7,8,1,54,8,1
2015/9/30,20.9,8,1,44,8,1
2016/9/1,27.5,8,1,68,8,1
2016/9/2,26.8,8,1,78,8,1
2016/9/3,26.8,8,1,79,8,1
2016/9/4,27.7,8,1,79,8,1
2016/9/5,27.9,8,1,80,8,1
2016/9/6,28.7,8,1,75,8,1
2016/9/7,27.5,8,1,83,8,1
2016/9/8,27.8,8,1,81,8,1
2016/9/9,27.4,8,1,76,8,1
2016/9/10,26.6,8,1,72,8,1
2016/9/11,22.4,8,1,91,8,1
2016/9/12,23.8,8,1,85,8,1
2016/9/13,23.4,8,1,92,8,1
2016/9/14,23.7,8,1,84,8,1
2016/9/15,24.5,8,1,83,8,1
2016/9/16,23.9,8,1,85,8,1
2016/9/17,25.5,8,1,80,8,1
2016/9/18,26.1,8,1,83,8,1
2016/9/19,22.4,8,1,91,8,1
2016/9/20,20.1,8,1,94,8,1
2016/9/21,20.8,8,1,81,8,1
2016/9/22,20.2,8,1,93,8,1
2016/9/23,21.9,8,1,94,8,1
2016/9/24,22.9,8,1,93,8,1
2016/9/25,24.7,8,1,85,8,1
2016/9/26,25.9,8,1,84,8,1
2016/9/27,25.5,8,1,90,8,1
2016/9/28,27.1,8,1,84,8,1
2016/9/29,25.5,8,1,82,8,1
2016/9/30,21.9,8,1,59,8,1
2017/9/1,21.1,8,1,74,8,1
2017/9/2,20.4,8,1,76,8,1
2017/9/3,22.7,8,1,67,8,1
2017/9/4,21.8,8,1,81,8,1
2017/9/5,23.2,8,1,83,8,1
2017/9/6,22.1,8,1,95,8,1
2017/9/7,22.8,8,1,93,8,1
2017/9/8,23.3,8,1,84,8,1
2017/9/9,24.2,8,1,72,8,1
2017/9/10,25.4,8,1,72,8,1
2017/9/11,26.4,8,1,70,8,1
2017/9/12,26.3,8,1,87,8,1
2017/9/13,26.6,8,1,68,8,1
2017/9/14,25.5,8,1,71,8,1
2017/9/15,23.6,8,1,56,8,1
2017/9/16,20.9,8,1,73,8,1
2017/9/17,20.8,8,1,95,8,1
2017/9/18,27.2,8,1,65,8,1
2017/9/19,24.8,8,1,67,8,1
2017/9/20,24.1,8,1,73,8,1
2017/9/21,25.1,8,1,49,8,1
2017/9/22,23.7,8,1,70,8,1
2017/9/23,20.4,8,1,81,8,1
2017/9/24,22.3,8,1,72,8,1
2017/9/25,23.9,8,1,72,8,1
2017/9/26,23.9,8,1,75,8,1
2017/9/27,24.2,8,1,70,8,1
2017/9/28,20.4,8,1,90,8,1
2017/9/29,20.3,8,1,69,8,1
2017/9/30,21.1,8,1,72,8,1
