ダウンロードした時刻：2018/06/07 20:51:45

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
2007/3/17,5.8,8,1,53,8,1
2007/3/18,6.1,8,1,33,8,1
2007/3/19,7.6,8,1,29,8,1
2007/3/20,8.0,8,1,35,8,1
2007/3/21,8.4,8,1,56,8,1
2007/3/22,11.0,8,1,64,8,1
2007/3/23,12.0,8,1,47,8,1
2007/3/24,13.2,8,1,73,8,1
2007/3/25,16.7,8,1,82,8,1
2007/3/26,14.2,8,1,48,8,1
2007/3/27,13.0,8,1,68,8,1
2007/3/28,14.5,8,1,65,8,1
2007/3/29,17.6,8,1,63,8,1
2007/3/30,13.9,8,1,62,8,1
2007/3/31,13.2,8,1,64,8,1
2008/3/1,9.1,8,1,45,8,1
2008/3/2,8.3,8,1,44,8,1
2008/3/3,9.4,8,1,59,8,1
2008/3/4,8.0,8,1,47,8,1
2008/3/5,6.2,8,1,37,8,1
2008/3/6,7.0,8,1,34,8,1
2008/3/7,7.7,8,1,61,8,1
2008/3/8,8.2,8,1,49,8,1
2008/3/9,10.0,8,1,54,8,1
2008/3/10,9.1,8,1,79,8,1
2008/3/11,11.3,8,1,72,8,1
2008/3/12,9.1,8,1,55,8,1
2008/3/13,9.8,8,1,61,8,1
2008/3/14,13.6,8,1,77,8,1
2008/3/15,14.1,8,1,73,8,1
2008/3/16,13.2,8,1,71,8,1
2008/3/17,12.8,8,1,63,8,1
2008/3/18,12.0,8,1,60,8,1
2008/3/19,11.8,8,1,76,8,1
2008/3/20,9.0,8,1,85,8,1
2008/3/21,9.7,8,1,52,8,1
2008/3/22,11.1,8,1,39,8,1
2008/3/23,11.5,8,1,56,8,1
2008/3/24,9.9,8,1,86,8,1
2008/3/25,12.1,8,1,71,8,1
2008/3/26,14.6,8,1,67,8,1
2008/3/27,11.6,8,1,59,8,1
2008/3/28,12.1,8,1,67,8,1
2008/3/29,11.6,8,1,41,8,1
2008/3/30,8.6,8,1,67,8,1
2008/3/31,7.1,8,1,78,8,1
2009/3/1,6.4,8,1,74,8,1
2009/3/2,6.9,8,1,45,8,1
2009/3/3,3.0,8,1,64,8,1
2009/3/4,4.9,8,1,92,8,1
2009/3/5,8.0,8,1,56,8,1
2009/3/6,8.1,8,1,89,8,1
2009/3/7,11.7,8,1,47,8,1
2009/3/8,7.9,8,1,76,8,1
2009/3/9,9.6,8,1,72,8,1
2009/3/10,11.4,8,1,58,8,1
2009/3/11,7.6,8,1,30,8,1
2009/3/12,7.4,8,1,35,8,1
2009/3/13,10.5,8,1,59,8,1
2009/3/14,12.0,8,1,67,8,1
2009/3/15,9.3,8,1,45,8,1
2009/3/16,10.7,8,1,60,8,1
2009/3/17,14.2,8,1,47,8,1
2009/3/18,14.5,8,1,57,8,1
2009/3/19,16.7,8,1,72,8,1
2009/3/20,14.5,8,1,68,8,1
2009/3/21,10.9,8,1,46,8,1
2009/3/22,16.1,8,1,76,8,1
2009/3/23,13.6,8,1,32,8,1
2009/3/24,8.0,8,1,67,8,1
2009/3/25,7.9,8,1,84,8,1
2009/3/26,7.8,8,1,44,8,1
2009/3/27,7.3,8,1,58,8,1
2009/3/28,7.2,8,1,50,8,1
2009/3/29,7.5,8,1,45,8,1
2009/3/30,8.4,8,1,44,8,1
2009/3/31,10.2,8,1,62,8,1
2010/3/1,10.4,8,1,79,8,1
2010/3/2,5.3,8,1,79,8,1
2010/3/3,7.6,8,1,71,8,1
2010/3/4,7.3,8,1,68,8,1
2010/3/5,11.7,8,1,81,8,1
2010/3/6,10.7,8,1,87,8,1
2010/3/7,6.2,8,1,84,8,1
2010/3/8,5.2,8,1,66,8,1
2010/3/9,3.8,8,1,78,8,1
2010/3/10,5.9,8,1,81,8,1
2010/3/11,9.2,8,1,39,8,1
2010/3/12,9.9,8,1,62,8,1
2010/3/13,15.3,8,1,61,8,1
2010/3/14,9.9,8,1,62,8,1
2010/3/15,13.5,8,1,71,8,1
2010/3/16,16.7,8,1,71,8,1
2010/3/17,9.7,8,1,40,8,1
2010/3/18,9.2,8,1,68,8,1
2010/3/19,7.7,8,1,73,8,1
2010/3/20,14.9,8,1,68,8,1
2010/3/21,14.9,8,1,52,8,1
2010/3/22,9.3,8,1,42,8,1
2010/3/23,10.8,8,1,74,8,1
2010/3/24,6.6,8,1,88,8,1
2010/3/25,5.0,8,1,90,8,1
2010/3/26,7.5,8,1,68,8,1
2010/3/27,7.8,8,1,58,8,1
2010/3/28,5.2,8,1,66,8,1
2010/3/29,3.8,8,1,73,8,1
2010/3/30,5.1,8,1,42,8,1
2010/3/31,10.1,8,1,63,8,1
2011/3/1,5.6,8,1,84,8,1
2011/3/2,6.0,4,1,59,4,1
2011/3/3,4.5,8,1,31,8,1
2011/3/4,4.6,8,1,28,8,1
2011/3/5,7.4,8,1,39,8,1
2011/3/6,9.8,8,1,54,8,1
2011/3/7,4.3,8,1,86,8,1
2011/3/8,6.8,8,1,65,8,1
2011/3/9,7.4,8,1,55,8,1
2011/3/10,6.1,8,1,35,8,1
2011/3/11,6.5,8,1,41,8,1
2011/3/12,8.3,8,1,41,8,1
2011/3/13,11.1,8,1,58,8,1
2011/3/14,14.7,8,1,67,8,1
2011/3/15,11.3,8,1,67,8,1
2011/3/16,7.7,8,1,48,8,1
2011/3/17,4.8,8,1,25,8,1
2011/3/18,5.7,8,1,37,8,1
2011/3/19,12.4,8,1,56,8,1
2011/3/20,13.3,8,1,63,8,1
2011/3/21,11.3,8,1,85,8,1
2011/3/22,7.0,8,1,87,8,1
2011/3/23,6.3,8,1,68,8,1
2011/3/24,4.9,8,1,57,8,1
2011/3/25,7.8,8,1,58,8,1
2011/3/26,7.8,8,1,43,8,1
2011/3/27,7.1,8,1,35,8,1
2011/3/28,8.5,8,1,48,8,1
2011/3/29,10.6,8,1,52,8,1
2011/3/30,11.5,8,1,55,8,1
2011/3/31,9.6,8,1,55,8,1
2012/3/1,7.7,8,1,83,8,1
2012/3/2,7.1,8,1,86,8,1
2012/3/3,6.7,8,1,69,8,1
2012/3/4,5.4,8,1,66,8,1
2012/3/5,5.9,8,1,92,8,1
2012/3/6,11.2,8,1,90,8,1
2012/3/7,11.7,8,1,74,8,1
2012/3/8,8.6,8,1,76,8,1
2012/3/9,7.5,8,1,91,8,1
2012/3/10,5.0,8,1,85,8,1
2012/3/11,7.1,8,1,72,8,1
2012/3/12,6.9,8,1,46,8,1
2012/3/13,6.8,8,1,35,8,1
2012/3/14,6.9,8,1,55,8,1
2012/3/15,7.7,8,1,45,8,1
2012/3/16,7.2,8,1,47,8,1
2012/3/17,9.1,8,1,87,8,1
2012/3/18,9.5,8,1,91,8,1
2012/3/19,9.5,8,1,44,8,1
2012/3/20,8.2,8,1,54,8,1
2012/3/21,8.1,8,1,33,8,1
2012/3/22,9.7,8,1,47,8,1
2012/3/23,10.0,8,1,76,8,1
2012/3/24,8.0,8,1,89,8,1
2012/3/25,9.0,8,1,49,8,1
2012/3/26,8.1,8,1,39,8,1
2012/3/27,9.1,8,1,43,8,1
2012/3/28,10.9,8,1,51,8,1
2012/3/29,11.0,8,1,41,8,1
2012/3/30,14.9,8,1,60,8,1
2012/3/31,14.7,8,1,60,8,1
2013/3/1,13.8,8,1,72,8,1
2013/3/2,8.7,8,1,32,8,1
2013/3/3,6.5,8,1,39,8,1
2013/3/4,6.0,8,1,70,8,1
2013/3/5,7.8,8,1,60,8,1
2013/3/6,10.0,8,1,46,8,1
2013/3/7,12.9,8,1,55,8,1
2013/3/8,16.2,8,1,53,8,1
2013/3/9,16.1,8,1,48,8,1
2013/3/10,13.2,8,1,53,8,1
2013/3/11,7.8,8,1,33,8,1
2013/3/12,10.3,8,1,48,8,1
2013/3/13,17.0,8,1,65,8,1
2013/3/14,7.5,8,1,65,8,1
2013/3/15,8.8,8,1,57,8,1
2013/3/16,12.3,8,1,55,8,1
2013/3/17,12.6,8,1,46,8,1
2013/3/18,18.1,8,1,61,8,1
2013/3/19,19.2,8,1,69,8,1
2013/3/20,16.5,8,1,67,8,1
2013/3/21,11.7,8,1,38,8,1
2013/3/22,12.8,8,1,57,8,1
2013/3/23,12.7,8,1,63,8,1
2013/3/24,10.5,8,1,71,8,1
2013/3/25,9.4,8,1,82,8,1
2013/3/26,8.6,8,1,50,8,1
2013/3/27,8.2,8,1,79,8,1
2013/3/28,14.6,8,1,80,8,1
2013/3/29,15.8,8,1,76,8,1
2013/3/30,9.2,8,1,69,8,1
2013/3/31,6.9,8,1,86,8,1
2014/3/1,8.4,8,1,77,8,1
2014/3/2,5.4,8,1,89,8,1
2014/3/3,6.1,8,1,65,8,1
2014/3/4,6.3,8,1,49,8,1
2014/3/5,6.6,8,1,88,8,1
2014/3/6,5.5,8,1,28,8,1
2014/3/7,4.5,8,1,33,8,1
2014/3/8,5.7,8,1,37,8,1
2014/3/9,5.6,8,1,52,8,1
2014/3/10,4.8,8,1,37,8,1
2014/3/11,6.0,8,1,35,8,1
2014/3/12,10.4,8,1,53,8,1
2014/3/13,13.8,8,1,79,8,1
2014/3/14,9.0,8,1,70,8,1
2014/3/15,7.7,8,1,43,8,1
2014/3/16,9.9,8,1,56,8,1
2014/3/17,11.0,8,1,56,8,1
2014/3/18,14.6,8,1,71,8,1
2014/3/19,10.7,8,1,43,8,1
2014/3/20,8.1,8,1,85,8,1
2014/3/21,9.9,8,1,40,8,1
2014/3/22,9.1,8,1,38,8,1
2014/3/23,11.0,8,1,42,8,1
2014/3/24,12.9,8,1,42,8,1
2014/3/25,15.9,8,1,54,8,1
2014/3/26,15.6,8,1,69,8,1
2014/3/27,11.9,8,1,78,8,1
2014/3/28,13.6,8,1,53,8,1
2014/3/29,16.8,8,1,61,8,1
2014/3/30,16.4,8,1,77,8,1
2014/3/31,15.9,8,1,29,8,1
2015/3/1,9.2,8,1,72,8,1
2015/3/2,10.0,8,1,33,8,1
2015/3/3,6.1,8,1,63,8,1
2015/3/4,9.8,8,1,70,8,1
2015/3/5,9.5,8,1,44,8,1
2015/3/6,7.5,8,1,56,8,1
2015/3/7,6.3,8,1,77,8,1
2015/3/8,8.1,8,1,84,8,1
2015/3/9,9.2,8,1,88,8,1
2015/3/10,8.1,8,1,52,8,1
2015/3/11,6.6,8,1,41,8,1
2015/3/12,9.0,8,1,40,8,1
2015/3/13,9.4,8,1,36,8,1
2015/3/14,9.0,8,1,48,8,1
2015/3/15,9.4,8,1,59,8,1
2015/3/16,11.5,8,1,74,8,1
2015/3/17,13.9,8,1,77,8,1
2015/3/18,15.2,8,1,72,8,1
2015/3/19,12.7,8,1,86,8,1
2015/3/20,11.1,8,1,77,8,1
2015/3/21,9.9,8,1,61,8,1
2015/3/22,12.8,8,1,59,8,1
2015/3/23,10.3,8,1,56,8,1
2015/3/24,8.6,8,1,32,8,1
2015/3/25,8.8,8,1,30,8,1
2015/3/26,9.4,8,1,38,8,1
2015/3/27,12.0,8,1,47,8,1
2015/3/28,14.3,8,1,55,8,1
2015/3/29,15.0,8,1,72,8,1
2015/3/30,15.1,8,1,62,8,1
2015/3/31,16.9,8,1,60,8,1
2016/3/1,5.7,8,1,28,8,1
2016/3/2,6.7,8,1,39,8,1
2016/3/3,9.8,8,1,51,8,1
2016/3/4,10.0,8,1,60,8,1
2016/3/5,10.7,8,1,67,8,1
2016/3/6,13.1,8,1,77,8,1
2016/3/7,15.7,8,1,88,8,1
2016/3/8,15.1,8,1,86,8,1
2016/3/9,8.9,8,1,83,8,1
2016/3/10,6.1,8,1,65,8,1
2016/3/11,5.1,8,1,66,8,1
2016/3/12,6.0,8,1,64,8,1
2016/3/13,6.6,8,1,70,8,1
2016/3/14,6.0,8,1,87,8,1
2016/3/15,8.6,8,1,46,8,1
2016/3/16,9.8,8,1,52,8,1
2016/3/17,13.1,8,1,52,8,1
2016/3/18,15.6,8,1,61,8,1
2016/3/19,15.7,8,1,85,8,1
2016/3/20,12.5,8,1,56,8,1
2016/3/21,9.1,8,1,54,8,1
2016/3/22,11.2,8,1,52,8,1
2016/3/23,11.6,8,1,58,8,1
2016/3/24,6.5,8,1,67,8,1
2016/3/25,7.8,8,1,43,8,1
2016/3/26,7.0,8,1,51,8,1
2016/3/27,9.7,8,1,68,8,1
2016/3/28,11.0,8,1,79,8,1
2016/3/29,12.9,8,1,57,8,1
2016/3/30,15.5,8,1,53,8,1
2016/3/31,14.7,8,1,45,8,1
2017/3/1,6.6,8,1,67,8,1
2017/3/2,7.5,8,1,89,8,1
2017/3/3,9.5,8,1,50,8,1
2017/3/4,9.1,8,1,46,8,1
2017/3/5,10.5,8,1,62,8,1
2017/3/6,9.9,8,1,82,8,1
2017/3/7,6.2,8,1,63,8,1
2017/3/8,6.2,8,1,56,8,1
2017/3/9,7.7,8,1,44,8,1
2017/3/10,9.1,8,1,34,8,1
2017/3/11,7.3,8,1,43,8,1
2017/3/12,7.3,8,1,48,8,1
2017/3/13,9.4,8,1,70,8,1
2017/3/14,8.5,8,1,85,8,1
2017/3/15,4.8,8,1,76,8,1
2017/3/16,8.4,8,1,54,8,1
2017/3/17,9.3,8,1,39,8,1
2017/3/18,10.5,8,1,39,8,1
2017/3/19,12.9,8,1,41,8,1
2017/3/20,12.4,8,1,34,8,1
2017/3/21,10.3,8,1,77,8,1
2017/3/22,10.5,8,1,35,8,1
2017/3/23,10.0,8,1,38,8,1
2017/3/24,8.7,8,1,38,8,1
2017/3/25,7.5,8,1,38,8,1
2017/3/26,7.5,8,1,81,8,1
2017/3/27,5.1,8,1,84,8,1
2017/3/28,8.3,8,1,61,8,1
2017/3/29,9.4,8,1,65,8,1
2017/3/30,11.9,8,1,63,8,1
2017/3/31,9.1,8,1,57,8,1
